pres,temperature,RH,ws,wd,ssrd,time,ws_u,ws_v
957.23,18.35,54.9,1.1752,89.384,0.0,2025-04-11 04:00:00,-1.1751320806121004,-0.012634599965022931
957.36,18.653,54.3,0.52806,50.751007,0.0,2025-04-11 05:00:00,-0.40893165164598444,-0.3340991886881607
957.19,18.55,54.4,0.83886,52.987,0.0,2025-04-11 06:00:00,-0.6698288224811738,-0.5049905426574682
956.54,18.996,56.3,0.6367,75.927,18.96,2025-04-11 07:00:00,-0.6175905372779795,-0.15481866252069398
958.11,19.244,53.7,1.8498,220.93,25.712,2025-04-11 08:00:00,1.211871475317032,1.3975434044468602
959.87,21.519,46.5,1.2542,248.15,163.14,2025-04-11 09:00:00,1.1641000201134364,0.4667855858656062
959.97,22.46,44.6,1.6657,292.86,210.9,2025-04-11 10:00:00,1.53487065975637,-0.6470923796638662
960.07,21.391,53.0,3.1766,306.3,281.94,2025-04-11 11:00:00,2.560111781390636,-1.8805890637735996
959.76,21.951,53.8,3.6328,294.75,378.13,2025-04-11 12:00:00,3.299102521871756,-1.5209070945259673
959.95,20.561,62.6,2.6648,209.19,174.13,2025-04-11 13:00:00,1.299642407884575,2.326389617331539
959.49,20.971,62.4,2.0781,179.56,343.89,2025-04-11 14:00:00,-0.0159585055046554,2.0780387234366104
959.5,19.15,73.3,1.7976,297.98,58.84,2025-04-11 15:00:00,1.5874810805992559,-0.8433679972226946
960.97,17.877,80.5,7.529,276.23,27.96,2025-04-11 16:00:00,7.4845358293648605,-0.8170461547266784
962.12,18.95,59.5,7.359,276.97,48.08,2025-04-11 17:00:00,7.304615711162678,-0.8930119328628042
962.85,17.979,64.0,4.5368,249.78998,14.16,2025-04-11 18:00:00,4.257481119362649,1.567293449954593
965.2,18.822,51.3,12.88,309.15,9.76,2025-04-11 19:00:00,9.98838517205839,-8.131824005387976
965.95,18.424,41.5,3.4144,320.26,0.080002,2025-04-11 20:00:00,2.182842322873495,-2.6255145692744204
966.59,17.626,48.6,4.9151,271.42,0.0,2025-04-11 21:00:00,4.913590574937974,-0.1218017728964153
966.7,17.594,42.2,3.9234,302.6,0.0,2025-04-11 22:00:00,3.305277734417843,-2.1138132978959265
968.84,16.859,38.3,7.0923,306.99,0.0,2025-04-11 23:00:00,5.6649074922617535,-4.267264040824829
970.61,16.357,18.9,8.6506,337.76,0.0,2025-04-12 00:00:00,3.274140284892419,-8.007052251287273
972.83,14.496,16.4,10.905,318.82,0.0,2025-04-12 01:00:00,7.180144010211433,-8.207591424566946
972.98,12.055,17.0,6.8774,316.06,0.0,2025-04-12 02:00:00,4.772260175735134,-4.952187756445879
973.59,11.26,17.1,10.243,296.97,0.0,2025-04-12 03:00:00,9.129013428051717,-4.645445385584836
972.97,11.353,15.6,8.2133,307.11,0.0,2025-04-12 04:00:00,6.549931289463142,-4.955471419886478
973.64,12.045,12.3,11.482,311.99,0.0,2025-04-12 05:00:00,8.53412968523081,-7.6814682525974325
974.2,11.357,11.8,11.703,328.45,0.0,2025-04-12 06:00:00,6.123506211877478,-9.973107874333754
975.81,11.055,13.9,11.653,321.41,10.8,2025-04-12 07:00:00,7.268479348249004,-9.108326792780206
976.85,10.394,16.7,10.86,310.70996,78.128,2025-04-12 08:00:00,8.23210770544269,-7.083219799356157
978.13,10.82,16.5,15.41,310.24,219.78,2025-04-12 09:00:00,11.76314996448889,-9.95471762095465
978.84,12.195,13.3,16.646,314.26,615.18,2025-04-12 10:00:00,11.92153469542179,-11.617500871781957
978.87,13.106,13.4,16.751,308.70996,681.36,2025-04-12 11:00:00,13.071168907576451,-10.47571211849613
977.69,14.596,13.5,15.258,306.18,963.6,2025-04-12 12:00:00,12.315745285893579,-9.007162819278337
976.25,15.644,13.6,15.196,306.06,987.36,2025-04-12 13:00:00,12.28446195489082,-8.944853854526636
975.06,16.541,13.5,16.483,311.15002,970.22,2025-04-12 14:00:00,12.411521109184498,-10.846355736203177
973.57,17.546,13.6,16.029,311.79004,883.74,2025-04-12 15:00:00,11.95109184304177,-10.681771611450063
972.41,18.383,14.3,14.374,316.29004,729.3,2025-04-12 16:00:00,9.93255010572647,-10.390203289504642
971.84,18.727,16.8,11.96,306.82996,525.54,2025-04-12 17:00:00,9.57299965874468,-7.1693289458410465
971.1,17.775,18.3,9.1882,285.89,295.18,2025-04-12 18:00:00,8.837110698706946,-2.515649764732614
970.82,14.486,22.8,5.5895,257.90002,72.74,2025-04-12 19:00:00,5.465319810849423,1.1716610495944753
970.96,13.036,22.5,4.1466,255.15002,0.060059,2025-04-12 20:00:00,4.0081043539856465,1.062728115540992
971.05,11.861,25.9,2.7655,273.8,0.0,2025-04-12 21:00:00,2.759419960561664,-0.18328047155620072
971.62,11.066,28.4,2.5216,283.20996,0.0,2025-04-12 22:00:00,2.45487642865764,-0.5762363057124303
971.5,10.487,29.4,2.1102,276.45,0.0,2025-04-12 23:00:00,2.0968429948492906,-0.23705167147999026
970.74,10.038,30.2,1.8034,261.53003,0.0,2025-04-13 00:00:00,1.7837306727943105,0.26562463540258435
970.25,9.5059,31.2,2.4495,276.07,0.0,2025-04-13 01:00:00,2.435766749814413,-0.259018513814228
969.48,9.2942,31.9,2.6425,261.8,0.0,2025-04-13 02:00:00,2.615483690173832,0.37689695731681494
968.83,8.5942,33.2,2.9018,273.67004,0.0,2025-04-13 03:00:00,2.895849063509436,-0.18574563621125562
968.3,8.0984,34.7,3.2924,275.31,0.0,2025-04-13 04:00:00,3.278270867257308,-0.30469309295095504
968.02,7.7203,36.2,3.7864,266.63,0.0,2025-04-13 05:00:00,3.7798523444393535,0.22257855744954896
967.89,7.4273,37.4,3.782,266.63,0.0,2025-04-13 06:00:00,3.7754599531665,0.22231990922094713
967.87,8.3947,41.6,3.5922,271.53003,34.24,2025-04-13 07:00:00,3.5909192648401382,-0.09591492793076277
968.82,11.433,33.8,3.8333,271.81,235.62,2025-04-13 08:00:00,3.8313874245324033,-0.1210755678696551
968.52,14.484,28.6,4.4783,279.18,455.48,2025-04-13 09:00:00,4.420941996272999,-0.7144527665211395
967.93,17.884,26.0,6.7598,281.08997,677.56,2025-04-13 10:00:00,6.633569868723936,-1.3002487595679182
967.26,21.65,21.3,8.7288,298.68,844.8,2025-04-13 11:00:00,7.657896172724786,-4.189102009711278
965.69,24.444,16.7,10.447,284.17004,953.44,2025-04-13 12:00:00,10.129134236908438,-2.5574300793353686
963.76,26.326,14.2,10.736,274.65002,996.4,2025-04-13 13:00:00,10.700662282690844,-0.8703578067654473
962.24,27.282,13.3,11.521,275.19,968.03,2025-04-13 14:00:00,11.473766225134161,-1.0421754223596986
961.51,26.934,15.8,11.414,274.61,870.18,2025-04-13 15:00:00,11.377074179629677,-0.9173762102887364
960.87,26.246,18.2,12.378,270.7,709.58,2025-04-13 16:00:00,12.377076225657074,-0.15122203633868878
960.09,25.846,21.4,12.57,260.0,510.34,2025-04-13 17:00:00,12.379033455363455,2.1827575932733145
960.48,24.899,22.0,8.7489,266.44,285.18,2025-04-13 18:00:00,8.732017433705316,0.5432520110100377
960.4,21.031,27.6,6.6192,256.76,70.42,2025-04-13 19:00:00,6.443256677422477,1.5159986902536122
961.3,19.262,28.7,4.0808,275.04004,0.0,2025-04-13 20:00:00,4.065021781908045,-0.35850600080492595
963.0,17.677,29.7,2.7747,325.77002,0.0,2025-04-13 21:00:00,1.5608133409726643,-2.294084088398189
964.26,17.786,24.3,4.6357,317.61,0.0,2025-04-13 22:00:00,3.125266059383607,-3.423802936511513
964.49,15.995,29.6,4.0858,266.45,0.0,2025-04-13 23:00:00,4.077959935974092,0.2529909100939846
965.19,15.486,30.6,4.381,288.46997,0.0,2025-04-14 00:00:00,4.155333951425733,-1.3879339869491674
965.46,14.686,31.5,4.3091,288.13,0.0,2025-04-14 01:00:00,4.0951658173094225,-1.3408802104365822
965.83,14.212,30.8,4.3465,288.78003,0.0,2025-04-14 02:00:00,4.11509897199479,-1.3992936434813903
965.92,13.75,30.4,4.4006,290.79004,0.0,2025-04-14 03:00:00,4.114065458188601,-1.5619685546576847
966.21,12.759,33.7,4.049,274.0,0.0,2025-04-14 04:00:00,4.039136839502029,-0.28244396218996304
966.08,12.523,34.7,4.6766,287.63,0.0,2025-04-14 05:00:00,4.456950464311933,-1.4163968789395296
966.08,11.982,37.0,3.9988,256.24,0.0,2025-04-14 06:00:00,3.8840367233348747,0.9511362530079964
967.23,12.586,41.9,3.1388,289.69,37.44,2025-04-14 07:00:00,2.955272369901045,-1.05755882091705
968.09,16.367,36.8,4.5735,290.56,235.2,2025-04-14 08:00:00,4.282190640416375,-1.6061586375979162
969.02,19.136,29.5,4.3959,285.92004,464.1,2025-04-14 09:00:00,4.227297144227742,-1.2057759594568047
969.47,22.151,24.0,8.4048,296.03003,673.58,2025-04-14 10:00:00,7.5522520749307445,-3.688380625247925
968.54,24.859,17.9,11.061,296.52002,836.44,2025-04-14 11:00:00,9.897143869149822,-4.938852521927546
967.76,26.446,15.5,12.251,304.14,946.6,2025-04-14 12:00:00,10.139769648059035,-6.8754688919593505
967.11,27.263,14.4,11.92,306.96997,991.36,2025-04-14 13:00:00,9.5234938346846,-7.168644584628561
966.51,27.932,14.2,12.032,307.42004,963.76,2025-04-14 14:00:00,9.555840073341649,-7.311288839371473
965.58,28.155,14.6,11.597,314.7,868.1,2025-04-14 15:00:00,8.2431414985051,-8.157268368493407
965.1,28.418,14.2,10.22,320.63,714.1,2025-04-14 16:00:00,6.482809919852502,-7.900732595339625
965.0,28.232,18.2,7.434,319.11,516.0,2025-04-14 17:00:00,4.866362431975254,-5.619864115853682
965.5,26.123,25.6,4.1865,315.32996,290.92,2025-04-14 18:00:00,2.943205492936695,-2.9773014083809626
965.93,21.965,28.3,2.0275,346.88,73.84,2025-04-14 19:00:00,0.4602248108143986,-1.9745757451946102
966.37,20.055,27.7,1.481,359.90002,0.016113,2025-04-14 20:00:00,0.0025843143441589707,-1.4809977452107652
967.04,18.969,28.5,1.498,251.08002,0.0,2025-04-14 21:00:00,1.417066574106827,0.4857224768827779
967.35,17.715,31.0,1.7779,255.39001,0.0,2025-04-14 22:00:00,1.7204119686176491,0.4484540871005027
967.77,16.705,33.2,2.4455,255.69,0.0,2025-04-14 23:00:00,2.3696225108780657,0.6044496719661043
967.94,16.115,34.1,1.4372,295.41003,0.0,2025-04-15 00:00:00,1.2981655466905433,-0.6166928355231986
967.61,15.862,33.9,1.2963,272.49,0.0,2025-04-15 01:00:00,1.2950760586684085,-0.05631777928772601
967.11,15.121,35.3,2.0452,260.32,0.0,2025-04-15 02:00:00,2.016080898323615,0.34389075505841193
966.77,14.665,36.2,1.8644,273.12,0.0,2025-04-15 03:00:00,1.8616364603339528,-0.10147437881195094
966.51,14.159,37.1,2.0834,272.47998,0.0,2025-04-15 04:00:00,2.0814486914327097,-0.09014934793474874
966.4,13.632,37.9,2.0458,272.57996,0.0,2025-04-15 05:00:00,2.0437263260267704,-0.09208878490412338
966.49,13.198,38.8,1.8904,267.56,0.0,2025-04-15 06:00:00,1.8886860724312085,0.08048030693515303
967.03,14.252,42.6,1.9162,281.71997,36.0,2025-04-15 07:00:00,1.8762511988408113,-0.389234991808828
967.15,17.77,34.8,1.9883,274.95996,237.78,2025-04-15 08:00:00,1.9808545360011915,-0.17190752515088956
966.99,20.684,29.9,1.118,301.55,465.12,2025-04-15 09:00:00,0.952741570836977,-0.5849850418592683
966.93,23.128,26.5,1.2372,281.59998,649.36,2025-04-15 10:00:00,1.2119305856426044,-0.24877318099822224
966.23,25.43,24.2,0.64576,280.11,741.74,2025-04-15 11:00:00,0.6357329988681423,-0.1133557751070434
964.99,26.999,22.4,0.77377,23.824005,815.78,2025-04-15 12:00:00,-0.3125478314123521,-0.7078374573158981
963.67,27.999,21.7,1.082,43.242004,791.2,2025-04-15 13:00:00,-0.7412580041794312,-0.7882008444805971
962.37,29.323,20.3,1.2093,77.01401,850.18,2025-04-15 14:00:00,-1.1783722018743321,-0.2717451818337145
961.69,30.041,19.5,0.89544,53.398987,735.66,2025-04-15 15:00:00,-0.7188654407117511,-0.5338963117968692
960.98,30.295,19.2,0.80865,45.458984,656.94,2025-04-15 16:00:00,-0.5763640830629723,-0.5672030203154592
961.38,28.121,27.9,2.4243,328.45,151.26,2025-04-15 17:00:00,1.268496634149754,-2.0659493650984637
961.97,26.548,30.1,5.5496,263.57996,121.98,2025-04-15 18:00:00,5.514797740046245,0.6205369017075677
962.24,23.299,36.0,3.1313,285.13,44.36,2025-04-15 19:00:00,3.022756925855539,-0.8173005916995101
962.52,22.101,37.7,2.1323,310.90002,0.039917,2025-04-15 20:00:00,1.6117058649738873,-1.3961043996810458
962.46,21.355,39.4,1.4844,315.19,0.0,2025-04-15 21:00:00,1.0461428385646676,-1.0531042309856418
962.48,20.711,40.8,1.687,277.71997,0.0,2025-04-15 22:00:00,1.6717097737331894,-0.2266173700423894
962.0,19.406,44.1,1.6851,248.41998,0.0,2025-04-15 23:00:00,1.5669825794303738,0.619780288297177
961.48,18.777,45.1,1.7604,254.46002,0.0,2025-04-16 00:00:00,1.6960463675175113,0.47163002367391216
961.2,18.315,46.7,2.7456,273.51,0.0,2025-04-16 01:00:00,2.7404496064937525,-0.1680931713908619
960.81,17.501,49.1,2.9732,263.74,0.0,2025-04-16 02:00:00,2.955471766448132,0.32419882437781666
960.38,17.006,51.0,2.9152,261.68,0.0,2025-04-16 03:00:00,2.8845185081495206,0.4218341097432314
960.01,16.688,52.5,3.009,279.07996,0.0,2025-04-16 04:00:00,2.9712944146220233,-0.474858401669347
959.87,16.139,54.6,3.7105,274.25,0.0,2025-04-16 05:00:00,3.7002968118116417,-0.27497955287002757
960.25,15.752,56.2,3.6617,266.99,0.0,2025-04-16 06:00:00,3.6566482644761718,0.19227677941811303
960.44,16.255,58.7,3.6951,278.95996,37.76,2025-04-16 07:00:00,3.6500102484229027,-0.5754903964513918
960.54,19.003,44.5,3.1827,273.97998,209.79,2025-04-16 08:00:00,3.1750244839228787,-0.2209045415790653
960.37,21.777,38.6,3.4557,288.20996,429.26,2025-04-16 09:00:00,3.282630742741637,-1.0799064296537415
960.2,24.71,33.8,4.1688,281.19,660.3,2025-04-16 10:00:00,4.0895471128606165,-0.8090104150710281
959.75,27.523,29.7,5.0315,282.58997,822.34,2025-04-16 11:00:00,4.910517252346755,-1.0967281178144745
958.84,29.848,26.2,5.0865,290.89,873.46,2025-04-16 12:00:00,4.752147684599085,-1.8137184549316245
957.85,31.54,22.9,5.142,289.34998,911.76,2025-04-16 13:00:00,4.851540142149927,-1.7037377289676567
956.3,33.18,18.5,3.9748,276.93,916.06,2025-04-16 14:00:00,3.945761312963187,-0.47958596843842943
955.48,33.92,13.9,3.5593,265.31,835.64,2025-04-16 15:00:00,3.547382298306202,0.29102460319328355
954.67,33.855,12.7,2.712,282.12,644.84,2025-04-16 16:00:00,2.651549537650271,-0.5694111426611134
954.27,33.35,14.4,1.8399,296.97998,432.14,2025-04-16 17:00:00,1.6396546690460823,-0.8347242516396551
954.31,31.35,21.9,1.2867,308.34998,263.3,2025-04-16 18:00:00,1.0090757266573211,-0.7983502163029702
954.87,27.248,23.9,0.92572,261.46997,73.88,2025-04-16 19:00:00,0.915479923550083,0.13730997041997436
955.7,25.65,24.2,1.4983,172.33002,0.1521,2025-04-16 20:00:00,-0.19997352150989683,1.4848951076405803
955.92,24.428,26.0,0.84025,188.06,0.0,2025-04-16 21:00:00,0.11781147834353652,0.8319498290585259
955.95,23.128,28.6,0.59521,238.08002,0.0,2025-04-16 22:00:00,0.5052067249604851,0.31470797440595744
957.02,22.167,31.3,1.6839,315.97998,0.0,2025-04-16 23:00:00,1.1701584035919983,-1.2108874929170859
957.54,21.013,34.8,1.8206,280.86,0.0,2025-04-17 00:00:00,1.7879939404712115,-0.3430189919497603
957.47,20.249,37.0,1.3276,266.75,0.0,2025-04-17 01:00:00,1.325464781831936,0.07526534476914025
957.91,19.927,37.4,3.2439,293.74,0.0,2025-04-17 02:00:00,2.969406883919793,-1.305951747856613
958.41,19.03,41.4,3.5478,268.92004,0.0,2025-04-17 03:00:00,3.547169788460182,0.06686801803066644
958.17,18.089,47.7,3.4869,264.20996,0.0,2025-04-17 04:00:00,3.469110745922911,0.3517701558151016
958.64,17.708,52.8,4.0755,275.84998,0.0,2025-04-17 05:00:00,4.054275518749222,-0.41539170438362033
958.64,17.602,55.4,3.1425,279.84998,0.0,2025-04-17 06:00:00,3.096176555801912,-0.5375843983065457
958.45,18.747,53.6,2.6466,247.85999,32.88,2025-04-17 07:00:00,2.4514547625632046,0.9974272440164154
958.12,20.805,37.1,2.4385,262.51,94.192,2025-04-17 08:00:00,2.41769380939361,0.3178661573993288
958.37,22.778,31.7,2.5924,291.6,213.44,2025-04-17 09:00:00,2.4103525620167026,-0.9543260903797599
958.5,24.324,29.1,2.4242,249.35,289.24,2025-04-17 10:00:00,2.2684503367998974,0.8549144457034465
958.07,27.866,23.5,1.4363,284.82,613.08,2025-04-17 11:00:00,1.3885202773305885,-0.36738144950689267
956.96,30.867,20.1,1.0094,240.87,899.68,2025-04-17 12:00:00,0.8817285227740038,0.4913686723090647
955.98,32.853,17.0,1.0641,247.98,971.04,2025-04-17 13:00:00,0.9864771353022852,0.39896324583324333
955.12,33.775,15.3,0.17675,7.834015,944.43,2025-04-17 14:00:00,-0.024091684182805672,-0.17510040906073276
954.09,33.636,14.9,1.8343,74.80701,851.18,2025-04-17 15:00:00,-1.7701885836255817,-0.48071703568903856
953.37,33.619,15.2,3.8338,74.48999,701.18,2025-04-17 16:00:00,-3.6941873806164414,-1.0251839039383301
953.03,32.867,16.5,5.7388,85.27701,506.78,2025-04-17 17:00:00,-5.719313495216084,-0.47252363267797354
953.33,30.622,22.9,6.9613,102.79001,286.94,2025-04-17 18:00:00,-6.788576003883691,1.5410819347116262
953.74,26.715,37.2,9.4791,113.95999,76.12,2025-04-17 19:00:00,-8.662278953784748,3.8494493290362737
954.4,25.08,41.7,7.5292,103.20001,0.16797,2025-04-17 20:00:00,-7.330269975438139,1.7193006506106372
955.13,23.19,47.9,4.9214,92.224,0.0,2025-04-17 21:00:00,-4.917692950026967,0.19098169874379317
955.36,22.15,50.9,2.4682,91.16901,0.0,2025-04-17 22:00:00,-2.4676862799997994,0.0503553721141178
955.53,21.562,53.0,1.4624,79.392,0.0,2025-04-17 23:00:00,-1.437407079639253,-0.2692111576494446
955.91,20.831,55.7,0.40749,57.502014,0.0,2025-04-18 00:00:00,-0.3436812761350802,-0.21893213682363485
955.68,20.279,58.2,1.0364,56.162994,0.0,2025-04-18 01:00:00,-0.8608597476007375,-0.5771009053543363
955.4,19.591,61.3,1.4361,90.72101,0.0,2025-04-18 02:00:00,-1.4359862932446685,0.018071403195008412
955.85,18.953,64.7,0.6372,20.17099,0.0,2025-04-18 03:00:00,-0.21972120091650305,-0.5981190800064897
956.28,18.425,67.4,0.98304,14.394989,0.0,2025-04-18 04:00:00,-0.24438883165768366,-0.9521773682255803
956.23,17.982,70.4,0.98365,100.859985,0.0,2025-04-18 05:00:00,-0.9660333559696492,0.18532910633253705
956.54,17.482,74.4,1.6418,96.67401,0.0,2025-04-18 06:00:00,-1.6306742938603,0.19081034391041768
957.33,18.615,73.2,1.5679,71.600006,42.48,2025-04-18 07:00:00,-1.4877427504838463,-0.4949059692333083
957.94,20.488,65.5,1.6699,80.031006,233.78,2025-04-18 08:00:00,-1.6446871479357976,-0.2890851006447961
958.24,22.377,61.3,2.3047,93.23901,451.52,2025-04-18 09:00:00,-2.301018302893935,0.13021850769808288
958.62,24.465,55.8,2.6843,82.390015,650.44,2025-04-18 10:00:00,-2.6606579652858393,-0.3554795096218884
958.75,26.45,49.9,1.9473,89.591,790.44,2025-04-18 11:00:00,-1.9472503862132997,-0.013900481723854581
958.46,28.264,44.9,1.8229,85.57901,887.92,2025-04-18 12:00:00,-1.8174761063692138,-0.14051694836212106
957.78,29.484,41.1,1.9678,89.69101,944.56,2025-04-18 13:00:00,-1.967771385017021,-0.010612083122290795
956.88,30.48,38.1,2.2094,89.65698,923.06,2025-04-18 14:00:00,-2.2093604053346034,-0.013227219651798489
956.2,31.25,35.5,2.582,84.587006,833.26,2025-04-18 15:00:00,-2.5704858197937837,-0.24357062679863062
955.58,31.85,33.8,3.043,83.349,686.62,2025-04-18 16:00:00,-3.022520806173789,-0.3524442881457288
955.72,31.816,33.7,3.0795,62.04001,496.48,2025-04-18 17:00:00,-2.7200460168154352,-1.4438386046946128
956.06,30.719,39.3,3.7717,51.205017,277.88,2025-04-18 18:00:00,-2.939635934492791,-2.3631042005461156
956.56,27.284,48.2,4.9788,42.783997,73.16,2025-04-18 19:00:00,-3.3817819060859233,-3.654038940634029
958.55,23.519,62.9,9.4912,25.841003,0.15186,2025-04-18 20:00:00,-4.136979548755918,-8.542147133664654
959.92,23.653,51.1,5.8566,4.507904,0.0,2025-04-18 21:00:00,-0.46030896790480985,-5.838482612294603
960.44,22.029,56.5,4.243,297.4,0.0,2025-04-18 22:00:00,3.7670006791337523,-1.9526276868378805
961.3,20.75,63.7,3.4957,263.72,0.0,2025-04-18 23:00:00,3.474723001340682,0.3823853474624809
961.9,19.228,73.9,4.3304,254.05,0.0,2025-04-19 00:00:00,4.163687692896253,1.1899869562412368
962.09,18.629,79.8,2.0807,229.0,0.0,2025-04-19 01:00:00,1.5703242235695212,1.3650620216205496
960.84,19.249,74.3,1.3213,99.95401,0.0,2025-04-19 02:00:00,-1.301410232118025,0.22839679887973058
961.97,18.103,80.1,2.3014,63.086,0.0,2025-04-19 03:00:00,-2.052128352090727,-1.0417347006533846
961.63,17.789,84.2,4.1299,90.781006,0.0,2025-04-19 04:00:00,-4.129516322535475,0.05629344467238219
961.84,16.638,85.3,3.474,101.32001,0.0,2025-04-19 05:00:00,-3.406417382209989,0.6819066051723267
962.45,15.78,84.1,2.7698,90.528015,0.0,2025-04-19 06:00:00,-2.7696823850312926,0.025525008273688136
963.25,16.602,78.4,3.2366,90.712006,38.48,2025-04-19 07:00:00,-3.2363500946882175,0.04021970426998095
963.79,17.253,62.6,2.2429,103.149994,174.38,2025-04-19 08:00:00,-2.1840862942050796,0.5102621575871787
964.19,19.09,57.9,2.9359,108.880005,372.52,2025-04-19 09:00:00,-2.7779437106840943,0.9500197630947927
964.19,21.167,54.3,5.1463,98.46802,612.08,2025-04-19 10:00:00,-5.090196118393972,0.7578305656853246
963.93,22.932,50.9,5.9646,93.776,779.16,2025-04-19 11:00:00,-5.951651697395565,0.3928043188261591
963.21,24.045,49.2,6.3617,98.882996,835.68,2025-04-19 12:00:00,-6.2853960942578615,0.982355754443374
962.51,25.175,47.5,6.7762,106.59,878.8,2025-04-19 13:00:00,-6.494123205246601,1.9347481063636185
961.78,25.832,47.1,6.9448,103.17999,814.3,2025-04-19 14:00:00,-6.761864195581637,1.5834897033170416
960.97,26.234,47.4,7.2286,101.630005,720.68,2025-04-19 15:00:00,-7.080195494449217,1.4572198600008852
960.47,26.155,48.9,8.3914,104.25,615.64,2025-04-19 16:00:00,-8.13320425571326,2.0655707431234926
960.42,25.44,51.4,9.2643,107.51999,406.68,2025-04-19 17:00:00,-8.834547457625243,2.7889112049269973
960.37,24.607,56.3,8.9884,99.81601,241.56,2025-04-19 18:00:00,-8.856812510165168,1.5323859565337212
960.88,22.606,62.1,8.2182,98.091,65.64,2025-04-19 19:00:00,-8.136394214537164,1.1566764567700645
